#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
6, 1018, 3,KC1QJA,     0.00, 3,   boost,   66.02,  99221.90,  176.56,   -1.15,    6.33, 32.6, 3.70, 3.71, 4.12, 1, 1,  8,  42.6303850, -88.1741900,    33.0, 2013,  4, 27, 20, 16, 12,        0,        0,   0,   0,2147483647.0,2147483647.0,2147483647.0,  0,  0,8704,  0,  0,8448,  0,  0,  0,  0,  0,  0,4096,  0,  0,6656,  0,  0,  0,8448,  0,  0,9472,  0,  0,  0,8704,  0,10240,6656,9984,8704
